time_s,capacitor_v,control_voltage_v,output_power_w,fet_conduction_loss_w,coil_copper_loss_w,peak_current_a,frequency_hz,duty_pct
0.923000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.924000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.925000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.926000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.927000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.928000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.929000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.930000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.931000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.932000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.933000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.934000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.935000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.936000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.937000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.938000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.939000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.940000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.941000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.942000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.943000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.944000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.945000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.946000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.947000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.948000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.949000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.950000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.951000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.952000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.953000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.954000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.955000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.956000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.957000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.958000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.959000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.960000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.961000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.962000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.963000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.965000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.969000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.970000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.971000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.972000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.973000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.974000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.975000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.976000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.977000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.978000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.979000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.980000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.981000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.982000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.983000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.984000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.985000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.986000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.987000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.988000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.989000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.990000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.991000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.992000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.993000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.994000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.995000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.996000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.997000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.998000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
